Timestamp,GEO_ID,Zip Code,Population,Total Tests,Positive CVD,Incidence Rate,5 Day Mean Incidence Rate
2020-04-01 12:35:56,8710000US3610001,10001,21102,265,113,0.5354942659463559,0.5354942659463559
2020-04-03 18:56:56,8710000US3610001,10001,21102,304,136,0.6444886740593309,0.5899914700028434
2020-04-04 18:32:26,8710000US3610001,10001,21102,321,146,0.6918775471519287,0.6239534957192051
2020-04-05 17:30:00,8710000US3610001,10001,21102,337,158,0.7487441948630461,0.6551511705051654
2020-04-07 18:35:58,8710000US3610001,10001,21102,364,170,0.8056108425741636,0.7226803146621172
2020-04-08 18:03:33,8710000US3610001,10001,21102,384,178,0.8435219410482417,0.7468486399393421
2020-04-09 17:31:46,8710000US3610001,10001,21102,408,191,0.9051274760686191,0.7989764003411998
2020-04-10 17:41:39,8710000US3610001,10001,21102,429,197,0.9335607999241778,0.8719552649038006
2020-04-11 17:36:46,8710000US3610001,10001,21102,435,201,0.9525163491612169,0.8880674817552838
2020-04-12 18:22:47,8710000US3610001,10001,21102,448,211,0.9999052222538147,0.9067071051717056
2020-04-13 17:55:07,8710000US3610001,10001,21102,462,221,1.0472940953464127,0.9469876473004138
2020-04-14 17:13:18,8710000US3610001,10001,21102,480,231,1.0946829684390105,0.9888478185322086
2020-04-15 15:13:46,8710000US3610001,10001,21102,502,238,1.127855179603829,1.0259691024547435
2020-04-16 14:28:26,8710000US3610001,10001,21102,521,242,1.1468107288408682,1.061510757274192
2020-04-17 14:26:28,8710000US3610001,10001,21102,545,251,1.1894607146242062,1.1010014848513567
2020-04-18 13:48:04,8710000US3610001,10001,21102,563,254,1.2036773765519857,1.1349635105677187
2020-04-19 13:25:22,8710000US3610001,10001,21102,571,260,1.2321107004075442,1.1657662780779072
2020-04-20 14:30:15,8710000US3610001,10001,21102,582,261,1.2368495877168042,1.1894607146242062
2020-04-21 12:57:29,8710000US3610001,10001,21102,600,266,1.260544024263103,1.2115755220674185
2020-04-22 14:28:25,8710000US3610001,10001,21102,603,268,1.2700217988816227,1.240640697564212
2020-04-23 13:14:42,8710000US3610001,10001,21102,636,277,1.3126717846649605,1.25264587874767
2020-04-24 14:28:13,8710000US3610001,10001,21102,661,285,1.350582883139039,1.2861340157331056
2020-04-25 13:28:30,8710000US3610001,10001,21102,685,288,1.3647995450668182,1.2992449372887245
2020-04-26 13:57:39,8710000US3610001,10001,21102,851,375,1.77708274097242,1.415031750544972
2020-04-27 13:00:31,8710000US3610001,10001,21102,737,299,1.416927305468676,1.4153476763655892
2020-04-28 13:58:21,8710000US3610001,10001,21102,759,300,1.4216661927779357,1.4662117334849778
2020-04-29 12:58:45,8710000US3610001,10001,21102,793,301,1.4264050800871957,1.459577291252014
2020-04-30 13:28:34,8710000US3610001,10001,21102,805,303,1.435882854705715,1.4955928348023884
2020-05-01 12:58:28,8710000US3610001,10001,21102,826,304,1.440621742014975,1.4864309860044862
2020-04-01 12:35:56,8710000US3610002,10002,81410,542,250,0.3070875813782091,0.3070875813782091
2020-04-03 18:56:56,8710000US3610002,10002,81410,651,317,0.3893870531875691,0.3482373172828891
2020-04-04 18:32:26,8710000US3610002,10002,81410,684,341,0.4188674609998772,0.37178069852188517
2020-04-05 17:30:00,8710000US3610002,10002,81410,718,360,0.44220611718462105,0.3893870531875691
2020-04-07 18:35:58,8710000US3610002,10002,81410,792,405,0.49748188183269865,0.43698562830119153
2020-04-08 18:03:33,8710000US3610002,10002,81410,836,421,0.5171354870409041,0.453015600049134
2020-04-09 17:31:46,8710000US3610002,10002,81410,889,456,0.5601277484338534,0.48716373909839084
2020-04-10 17:41:39,8710000US3610002,10002,81410,949,492,0.6043483601523155,0.5447733693649429
2020-04-11 17:36:46,8710000US3610002,10002,81410,970,500,0.6141751627564181,0.558653728043238
2020-04-12 18:22:47,8710000US3610002,10002,81410,1024,539,0.6620808254514188,0.5758915776112681
2020-04-13 17:55:07,8710000US3610002,10002,81410,1045,554,0.6805060803341113,0.6063956106948368
2020-04-14 17:13:18,8710000US3610002,10002,81410,1094,578,0.7099864881464193,0.6385374442124228
2020-04-15 15:13:46,8710000US3610002,10002,81410,1203,645,0.7922859599557793,0.6772304794660772
2020-04-16 14:28:26,8710000US3610002,10002,81410,1250,666,0.8180813167915489,0.7128526389059493
2020-04-17 14:26:28,8710000US3610002,10002,81410,1297,685,0.8414199729762928,0.7507267739425951
2020-04-18 13:48:04,8710000US3610002,10002,81410,1325,695,0.8537034762314213,0.7826638824059288
2020-04-19 13:25:22,8710000US3610002,10002,81410,1358,712,0.8745854317651394,0.8150104409777669
2020-04-20 14:30:15,8710000US3610002,10002,81410,1384,716,0.8794988330671908,0.8432624984645621
2020-04-21 12:57:29,8710000US3610002,10002,81410,1419,729,0.8954673872988577,0.8604594030217418
2020-04-22 14:28:25,8710000US3610002,10002,81410,1427,733,0.900380788600909,0.8807271833927036
2020-04-23 13:14:42,8710000US3610002,10002,81410,1498,756,0.9286328460877041,0.888711460508537
2020-04-24 14:28:13,8710000US3610002,10002,81410,1561,774,0.9507431519469354,0.9109446014003193
2020-04-25 13:28:30,8710000US3610002,10002,81410,1603,780,0.9581132539000123,0.9188060434836016
2020-04-26 13:57:39,8710000US3610002,10002,81410,1962,978,1.2013266183515539,0.9878393317774229
2020-04-27 13:00:31,8710000US3610002,10002,81410,1684,808,0.9925070630143717,0.9886172869835811
2020-04-28 13:58:21,8710000US3610002,10002,81410,1746,828,1.0170740695246283,1.0239528313475001
2020-04-29 12:58:45,8710000US3610002,10002,81410,1795,832,1.0219874708266798,1.0236252712606968
2020-04-30 13:28:34,8710000US3610002,10002,81410,1849,837,1.028129222454244,1.0522048888342954
2020-05-01 12:58:28,8710000US3610002,10002,81410,1910,848,1.041641076034885,1.0504442533677272
2020-04-01 12:35:56,8710000US3610003,10003,56024,379,161,0.28737683849778667,0.28737683849778667
2020-04-03 18:56:56,8710000US3610003,10003,56024,438,191,0.34092531772097673,0.3141510781093817
2020-04-04 18:32:26,8710000US3610003,10003,56024,464,198,0.35341996287305444,0.32724070636393926
2020-04-05 17:30:00,8710000US3610003,10003,56024,490,210,0.3748393545623304,0.33914036841353706
2020-04-07 18:35:58,8710000US3610003,10003,56024,543,230,0.4105383407111238,0.36993074396687137
2020-04-08 18:03:33,8710000US3610003,10003,56024,563,238,0.42481793517064115,0.38090818220762535
2020-04-09 17:31:46,8710000US3610003,10003,56024,597,253,0.45159217478223623,0.4030415536198772
2020-04-10 17:41:39,8710000US3610003,10003,56024,622,264,0.47122661716407255,0.4395437669570184
2020-04-11 17:36:46,8710000US3610003,10003,56024,636,267,0.4765814650863916,0.44695130658289306
2020-04-12 18:22:47,8710000US3610003,10003,56024,662,279,0.49800085677566763,0.4554595649483555
2020-04-13 17:55:07,8710000US3610003,10003,56024,678,285,0.5087105526203056,0.4718216002665525
2020-04-14 17:13:18,8710000US3610003,10003,56024,692,290,0.517635299157504,0.4872911609310296
2020-04-15 15:13:46,8710000US3610003,10003,56024,759,323,0.576538626303013,0.5081155695178258
2020-04-16 14:28:26,8710000US3610003,10003,56024,777,329,0.587248322147651,0.527452520348422
2020-04-17 14:26:28,8710000US3610003,10003,56024,794,337,0.6015279166071683,0.5482769289352182
2020-04-18 13:48:04,8710000US3610003,10003,56024,812,342,0.6104526631443667,0.5670188966633348
2020-04-19 13:25:22,8710000US3610003,10003,56024,830,347,0.619377409681565,0.5854633728402113
2020-04-20 14:30:15,8710000US3610003,10003,56024,840,351,0.6265172069113237,0.6036103574658479
2020-04-21 12:57:29,8710000US3610003,10003,56024,857,355,0.6336570041410824,0.6131300871055262
2020-04-22 14:28:25,8710000US3610003,10003,56024,864,358,0.6390118520634014,0.6258032271883478
2020-04-23 13:14:42,8710000US3610003,10003,56024,908,363,0.6479365986005997,0.6294921224237232
2020-04-24 14:28:13,8710000US3610003,10003,56024,941,367,0.6550763958303585,0.6404398115093531
2020-04-25 13:28:30,8710000US3610003,10003,56024,977,368,0.6568613451377981,0.6431767337807607
2020-04-26 13:57:39,8710000US3610003,10003,56024,1194,487,0.8692703127231187,0.6936313008710553
2020-04-27 13:00:31,8710000US3610003,10003,56024,1014,378,0.6747108382121948,0.6904778904279119
2020-04-28 13:58:21,8710000US3610003,10003,56024,1037,381,0.6800656861345138,0.7071969156075968
2020-04-29 12:58:45,8710000US3610003,10003,56024,1067,382,0.6818506354419535,0.7029725355799896
2020-04-30 13:28:34,8710000US3610003,10003,56024,1114,387,0.6907753819791518,0.7193345708981865
2020-05-01 12:58:28,8710000US3610003,10003,56024,1156,389,0.6943452805940311,0.7151696891808274
2020-04-01 12:35:56,8710000US3610004,10004,3089,38,16,0.5179669796050502,0.5179669796050502
2020-04-03 18:56:56,8710000US3610004,10004,3089,42,19,0.6150857882809971,0.5665263839430237
2020-04-04 18:32:26,8710000US3610004,10004,3089,45,20,0.6474587245063127,0.5935038307974533
2020-04-05 17:30:00,8710000US3610004,10004,3089,45,20,0.6474587245063127,0.6069925542246681
2020-04-07 18:35:58,8710000US3610004,10004,3089,45,20,0.6474587245063127,0.6393654904499838
2020-04-08 18:03:33,8710000US3610004,10004,3089,47,20,0.6474587245063127,0.6409841372612496
2020-04-09 17:31:46,8710000US3610004,10004,3089,48,21,0.6798316607316284,0.6539333117513758
2020-04-10 17:41:39,8710000US3610004,10004,3089,53,22,0.712204596956944,0.6717384266752995
2020-04-11 17:36:46,8710000US3610004,10004,3089,54,22,0.712204596956944,0.6798316607316284
2020-04-12 18:22:47,8710000US3610004,10004,3089,59,23,0.7445775331822596,0.6906226394734003
2020-04-13 17:55:07,8710000US3610004,10004,3089,59,23,0.7445775331822596,0.7068091075860581
2020-04-14 17:13:18,8710000US3610004,10004,3089,59,23,0.7445775331822596,0.7229955756987159
2020-04-15 15:13:46,8710000US3610004,10004,3089,60,23,0.7445775331822596,0.7337865544404877
2020-04-16 14:28:26,8710000US3610004,10004,3089,60,24,0.7769504694075753,0.7445775331822596
2020-04-17 14:26:28,8710000US3610004,10004,3089,60,24,0.7769504694075753,0.7553685119240314
2020-04-18 13:48:04,8710000US3610004,10004,3089,62,24,0.7769504694075753,0.7607640012949175
2020-04-19 13:25:22,8710000US3610004,10004,3089,64,24,0.7769504694075753,0.7661594906658035
2020-04-20 14:30:15,8710000US3610004,10004,3089,65,25,0.809323405632891,0.7769504694075753
2020-04-21 12:57:29,8710000US3610004,10004,3089,66,26,0.8416963418582066,0.7931369375202331
2020-04-22 14:28:25,8710000US3610004,10004,3089,67,26,0.8416963418582066,0.8093234056328908
2020-04-23 13:14:42,8710000US3610004,10004,3089,71,26,0.8416963418582066,0.8147188950037769
2020-04-24 14:28:13,8710000US3610004,10004,3089,73,25,0.809323405632891,0.8287471673680804
2020-04-25 13:28:30,8710000US3610004,10004,3089,75,26,0.8416963418582066,0.8309053631164347
2020-04-26 13:57:39,8710000US3610004,10004,3089,87,36,1.165425704111363,0.8999676270637748
2020-04-27 13:00:31,8710000US3610004,10004,3089,77,26,0.8416963418582066,0.8902557461961801
2020-04-28 13:58:21,8710000US3610004,10004,3089,79,26,0.8416963418582066,0.8999676270637748
2020-04-29 12:58:45,8710000US3610004,10004,3089,79,26,0.8416963418582066,0.8902557461961801
2020-04-30 13:28:34,8710000US3610004,10004,3089,79,26,0.8416963418582066,0.9064422143088379
2020-05-01 12:58:28,8710000US3610004,10004,3089,82,26,0.8416963418582066,0.8956512355670659
2020-04-01 12:35:56,8710000US3610005,10005,7135,81,25,0.35038542396636296,0.35038542396636296
2020-04-03 18:56:56,8710000US3610005,10005,7135,94,28,0.3924316748423266,0.37140854940434476
2020-04-04 18:32:26,8710000US3610005,10005,7135,95,28,0.3924316748423266,0.37841625788367206
2020-04-05 17:30:00,8710000US3610005,10005,7135,96,29,0.4064470918009811,0.3854239663629993
2020-04-07 18:35:58,8710000US3610005,10005,7135,103,32,0.44849334267694463,0.40995094604064475
2020-04-08 18:03:33,8710000US3610005,10005,7135,104,32,0.44849334267694463,0.41765942536790474
2020-04-09 17:31:46,8710000US3610005,10005,7135,108,36,0.5045550105115627,0.4400840925017519
2020-04-10 17:41:39,8710000US3610005,10005,7135,109,36,0.5045550105115627,0.4765241765942537
2020-04-11 17:36:46,8710000US3610005,10005,7135,112,37,0.5185704274702173,0.48493342676944645
2020-04-12 18:22:47,8710000US3610005,10005,7135,116,38,0.5325858444288718,0.4928754963793507
2020-04-13 17:55:07,8710000US3610005,10005,7135,117,39,0.5466012613875262,0.5092268161644475
2020-04-14 17:13:18,8710000US3610005,10005,7135,122,40,0.5606166783461808,0.527914038775987
2020-04-15 15:13:46,8710000US3610005,10005,7135,126,41,0.5746320953048353,0.5395935529081991
2020-04-16 14:28:26,8710000US3610005,10005,7135,130,42,0.5886475122634899,0.5536089698668535
2020-04-17 14:26:28,8710000US3610005,10005,7135,133,44,0.6166783461807989,0.5699602896519504
2020-04-18 13:48:04,8710000US3610005,10005,7135,134,44,0.6166783461807989,0.5839757066106049
2020-04-19 13:25:22,8710000US3610005,10005,7135,137,44,0.6166783461807989,0.5956552207428171
2020-04-20 14:30:15,8710000US3610005,10005,7135,137,44,0.6166783461807989,0.6049988320485867
2020-04-21 12:57:29,8710000US3610005,10005,7135,140,44,0.6166783461807989,0.612006540527914
2020-04-22 14:28:25,8710000US3610005,10005,7135,140,44,0.6166783461807989,0.6166783461807989
2020-04-23 13:14:42,8710000US3610005,10005,7135,144,45,0.6306937631394535,0.6190142490072413
2020-04-24 14:28:13,8710000US3610005,10005,7135,150,47,0.6587245970567625,0.6278906797477225
2020-04-25 13:28:30,8710000US3610005,10005,7135,156,48,0.6727400140154169,0.6353655687923383
2020-04-26 13:57:39,8710000US3610005,10005,7135,182,59,0.8269096005606167,0.6811492641906096
2020-04-27 13:00:31,8710000US3610005,10005,7135,166,49,0.6867554309740714,0.6820836253211867
2020-04-28 13:58:21,8710000US3610005,10005,7135,171,51,0.7147862648913805,0.7119831814996496
2020-04-29 12:58:45,8710000US3610005,10005,7135,177,52,0.728801681850035,0.7147862648913805
2020-04-30 13:28:34,8710000US3610005,10005,7135,190,52,0.728801681850035,0.7372109320252278
2020-05-01 12:58:28,8710000US3610005,10005,7135,197,53,0.7428170988086896,0.7381452931558048
2020-04-01 12:35:56,8710000US3610006,10006,3011,24,6,0.19926934573231483,0.19926934573231483
2020-04-03 18:56:56,8710000US3610006,10006,3011,26,7,0.23248090335436733,0.21587512454334107
2020-04-04 18:32:26,8710000US3610006,10006,3011,28,7,0.23248090335436733,0.2214103841470165
2020-04-05 17:30:00,8710000US3610006,10006,3011,30,7,0.23248090335436733,0.2241780139488542
2020-04-07 18:35:58,8710000US3610006,10006,3011,33,8,0.2656924609764198,0.24078379275988046
2020-04-08 18:03:33,8710000US3610006,10006,3011,36,8,0.2656924609764198,0.24576552640318833
2020-04-09 17:31:46,8710000US3610006,10006,3011,39,8,0.2656924609764198,0.2524078379275988
2020-04-10 17:41:39,8710000US3610006,10006,3011,39,8,0.2656924609764198,0.2656924609764198
2020-04-11 17:36:46,8710000US3610006,10006,3011,39,8,0.2656924609764198,0.2656924609764198
2020-04-12 18:22:47,8710000US3610006,10006,3011,43,10,0.33211557622052473,0.2767629801837706
2020-04-13 17:55:07,8710000US3610006,10006,3011,44,11,0.3653271338425772,0.29336875899479686
2020-04-14 17:13:18,8710000US3610006,10006,3011,46,11,0.3653271338425772,0.30997453780582307
2020-04-15 15:13:46,8710000US3610006,10006,3011,49,12,0.39853869146462967,0.33211557622052473
2020-04-16 14:28:26,8710000US3610006,10006,3011,52,13,0.4317502490866822,0.35979187423890185
2020-04-17 14:26:28,8710000US3610006,10006,3011,54,14,0.46496180670873466,0.3930034318609543
2020-04-18 13:48:04,8710000US3610006,10006,3011,54,14,0.46496180670873466,0.41514447027565593
2020-04-19 13:25:22,8710000US3610006,10006,3011,54,14,0.46496180670873466,0.4317502490866822
2020-04-20 14:30:15,8710000US3610006,10006,3011,55,14,0.46496180670873466,0.4483560278977084
2020-04-21 12:57:29,8710000US3610006,10006,3011,58,15,0.49817336433078707,0.46496180670873466
2020-04-22 14:28:25,8710000US3610006,10006,3011,58,15,0.49817336433078707,0.4782464297575556
2020-04-23 13:14:42,8710000US3610006,10006,3011,61,15,0.49817336433078707,0.4815675855197609
2020-04-24 14:28:13,8710000US3610006,10006,3011,63,15,0.49817336433078707,0.4915310528063766
2020-04-25 13:28:30,8710000US3610006,10006,3011,68,16,0.5313849219528396,0.4981733643307871
2020-04-26 13:57:39,8710000US3610006,10006,3011,77,22,0.7306542676851544,0.551311856526071
2020-04-27 13:00:31,8710000US3610006,10006,3011,77,21,0.6974427100631019,0.5756669987822428
2020-04-28 13:58:21,8710000US3610006,10006,3011,78,21,0.6974427100631019,0.6310195948189969
2020-04-29 12:58:45,8710000US3610006,10006,3011,80,21,0.6974427100631019,0.6420901140263477
2020-04-30 13:28:34,8710000US3610006,10006,3011,81,21,0.6974427100631019,0.7040850215875125
2020-05-01 12:58:28,8710000US3610006,10006,3011,86,21,0.6974427100631019,0.7029779696667773
2020-04-01 12:35:56,8710000US3610007,10007,6988,67,26,0.3720663995420721,0.3720663995420721
2020-04-03 18:56:56,8710000US3610007,10007,6988,75,28,0.40068689181453926,0.38637664567830565
2020-04-04 18:32:26,8710000US3610007,10007,6988,78,29,0.4149971379507728,0.3959168097691281
2020-04-05 17:30:00,8710000US3610007,10007,6988,81,29,0.4149971379507728,0.40068689181453926
2020-04-07 18:35:58,8710000US3610007,10007,6988,86,30,0.42930738408700636,0.4149971379507728
2020-04-08 18:03:33,8710000US3610007,10007,6988,90,30,0.42930738408700636,0.41785918717801956
2020-04-09 17:31:46,8710000US3610007,10007,6988,95,31,0.4436176302232398,0.42644533485975966
2020-04-10 17:41:39,8710000US3610007,10007,6988,102,32,0.45792787635947335,0.44004006868918144
2020-04-11 17:36:46,8710000US3610007,10007,6988,103,32,0.45792787635947335,0.44361763022323986
2020-04-12 18:22:47,8710000US3610007,10007,6988,107,34,0.48654836863194045,0.4507727532913566
2020-04-13 17:55:07,8710000US3610007,10007,6988,109,34,0.48654836863194045,0.46031291738217894
2020-04-14 17:13:18,8710000US3610007,10007,6988,112,35,0.500858614768174,0.4722381224957069
2020-04-15 15:13:46,8710000US3610007,10007,6988,115,35,0.500858614768174,0.4817782865865292
2020-04-16 14:28:26,8710000US3610007,10007,6988,118,36,0.5151688609044075,0.4913184506773516
2020-04-17 14:26:28,8710000US3610007,10007,6988,123,37,0.529479107040641,0.5032436557908796
2020-04-18 13:48:04,8710000US3610007,10007,6988,127,39,0.5580995993131082,0.5151688609044075
2020-04-19 13:25:22,8710000US3610007,10007,6988,130,40,0.5724098454493417,0.529479107040641
2020-04-20 14:30:15,8710000US3610007,10007,6988,134,41,0.5867200915855753,0.5437893531768746
2020-04-21 12:57:29,8710000US3610007,10007,6988,142,42,0.6010303377218088,0.5604846403358138
2020-04-22 14:28:25,8710000US3610007,10007,6988,143,42,0.6010303377218088,0.5838580423583285
2020-04-23 13:14:42,8710000US3610007,10007,6988,151,42,0.6010303377218088,0.5867200915855753
2020-04-24 14:28:13,8710000US3610007,10007,6988,163,46,0.658271322266743,0.609616485403549
2020-04-25 13:28:30,8710000US3610007,10007,6988,167,46,0.658271322266743,0.617725624880748
2020-04-26 13:57:39,8710000US3610007,10007,6988,186,50,0.7155123068116772,0.6468231253577562
2020-04-27 13:00:31,8710000US3610007,10007,6988,176,46,0.658271322266743,0.6487311581759206
2020-04-28 13:58:21,8710000US3610007,10007,6988,178,45,0.6439610761305095,0.666857469948483
2020-04-29 12:58:45,8710000US3610007,10007,6988,180,45,0.6439610761305095,0.6630414043121542
2020-04-30 13:28:34,8710000US3610007,10007,6988,182,45,0.6439610761305095,0.6611333714939898
2020-05-01 12:58:28,8710000US3610007,10007,6988,189,45,0.6439610761305095,0.658271322266743
2020-04-01 12:35:56,8710000US3610009,10009,61347,450,181,0.29504295238560974,0.29504295238560974
2020-04-03 18:56:56,8710000US3610009,10009,61347,548,236,0.3846968881933917,0.3398699202895007
2020-04-04 18:32:26,8710000US3610009,10009,61347,581,253,0.41240810471579703,0.36404931509826616
2020-04-05 17:30:00,8710000US3610009,10009,61347,597,262,0.4270787487570704,0.3798066735129672
2020-04-07 18:35:58,8710000US3610009,10009,61347,662,298,0.4857613249221641,0.4274862666471058
2020-04-08 18:03:33,8710000US3610009,10009,61347,691,308,0.5020620405235791,0.44240142142240046
2020-04-09 17:31:46,8710000US3610009,10009,61347,730,333,0.5428138295271162,0.4740248096891454
2020-04-10 17:41:39,8710000US3610009,10009,61347,782,348,0.5672649029292386,0.5244755244755245
2020-04-11 17:36:46,8710000US3610009,10009,61347,797,349,0.5688949744893801,0.5333594144782956
2020-04-12 18:22:47,8710000US3610009,10009,61347,851,381,0.6210572644139077,0.5479757228008976
2020-04-13 17:55:07,8710000US3610009,10009,61347,879,389,0.6340978368950397,0.5726984747963769
2020-04-14 17:13:18,8710000US3610009,10009,61347,918,407,0.6634391249775865,0.5995946555387115
2020-04-15 15:13:46,8710000US3610009,10009,61347,1041,470,0.7661336332665004,0.6368146228286089
2020-04-16 14:28:26,8710000US3610009,10009,61347,1074,480,0.7824343488679154,0.6726761971517217
2020-04-17 14:26:28,8710000US3610009,10009,61347,1107,494,0.8052553507098962,0.7120695931884744
2020-04-18 13:48:04,8710000US3610009,10009,61347,1150,501,0.8166658516308866,0.7446710243913041
2020-04-19 13:25:22,8710000US3610009,10009,61347,1180,518,0.844377068153292,0.7797175629343461
2020-04-20 14:30:15,8710000US3610009,10009,61347,1194,522,0.8508973543938579,0.8109606011703914
2020-04-21 12:57:29,8710000US3610009,10009,61347,1230,530,0.8639379268749898,0.8272613167718065
2020-04-22 14:28:25,8710000US3610009,10009,61347,1232,530,0.8639379268749898,0.8479632255856032
2020-04-23 13:14:42,8710000US3610009,10009,61347,1312,547,0.8916491433973951,0.8552442118875686
2020-04-24 14:28:13,8710000US3610009,10009,61347,1349,553,0.9014295727582441,0.8743703848598953
2020-04-25 13:28:30,8710000US3610009,10009,61347,1377,561,0.914470145239376,0.8810536782564755
2020-04-26 13:57:39,8710000US3610009,10009,61347,1606,660,1.0758472296933834,0.9294668035926776
2020-04-27 13:00:31,8710000US3610009,10009,61347,1473,579,0.943811433321923,0.9318575752142185
2020-04-28 13:58:21,8710000US3610009,10009,61347,1526,587,0.9568520058030547,0.9584820773631962
2020-04-29 12:58:45,8710000US3610009,10009,61347,1576,592,0.9650023636037622,0.9595687917366239
2020-04-30 13:28:34,8710000US3610009,10009,61347,1614,597,0.9731527214044697,0.9829331507653187
2020-05-01 12:58:28,8710000US3610009,10009,61347,1664,601,0.9796730076450356,0.9823897935786047
2020-04-01 12:35:56,8710000US3610010,10010,31834,282,101,0.3172708424954451,0.3172708424954451
2020-04-03 18:56:56,8710000US3610010,10010,31834,336,118,0.37067286548972794,0.34397185399258656
2020-04-04 18:32:26,8710000US3610010,10010,31834,344,119,0.3738141609599799,0.3539192896483843
2020-04-05 17:30:00,8710000US3610010,10010,31834,349,121,0.38009675190048375,0.36046365521140916
2020-04-07 18:35:58,8710000US3610010,10010,31834,377,133,0.41779229754350694,0.3855940189734246
2020-04-08 18:03:33,8710000US3610010,10010,31834,391,137,0.43035747942451463,0.3945467110636426
2020-04-09 17:31:46,8710000US3610010,10010,31834,413,150,0.47119432053778976,0.414651002073255
2020-04-10 17:41:39,8710000US3610010,10010,31834,441,158,0.49632468429980525,0.4539171954514042
2020-04-11 17:36:46,8710000US3610010,10010,31834,451,160,0.502607275240309,0.46365521140918514
2020-04-12 18:22:47,8710000US3610010,10010,31834,468,166,0.5214550480618206,0.4732885175179577
2020-04-13 17:55:07,8710000US3610010,10010,31834,472,169,0.5308789344725765,0.49213629033946926
2020-04-14 17:13:18,8710000US3610010,10010,31834,486,175,0.5497267072940881,0.5120311616510649
2020-04-15 15:13:46,8710000US3610010,10010,31834,506,188,0.5905635484073632,0.5319260329626604
2020-04-16 14:28:26,8710000US3610010,10010,31834,520,190,0.596846139347867,0.5486796088040041
2020-04-17 14:26:28,8710000US3610010,10010,31834,536,195,0.6125526166991268,0.5670038323804737
2020-04-18 13:48:04,8710000US3610010,10010,31834,557,200,0.6282590940503864,0.5848045067119013
2020-04-19 13:25:22,8710000US3610010,10010,31834,561,201,0.6314003895206384,0.601558082553245
2020-04-20 14:30:15,8710000US3610010,10010,31834,570,202,0.6345416849908903,0.6156939121693786
2020-04-21 12:57:29,8710000US3610010,10010,31834,591,203,0.6376829804611421,0.6235471508450084
2020-04-22 14:28:25,8710000US3610010,10010,31834,594,204,0.6408242759313941,0.6345416849908903
2020-04-23 13:14:42,8710000US3610010,10010,31834,633,210,0.6596720487529057,0.6387300789512261
2020-04-24 14:28:13,8710000US3610010,10010,31834,665,215,0.6753785261041654,0.6496199032480995
2020-04-25 13:28:30,8710000US3610010,10010,31834,695,216,0.6785198215744173,0.6544365563024858
2020-04-26 13:57:39,8710000US3610010,10010,31834,834,277,0.870138845259785,0.7049067035245336
2020-04-27 13:00:31,8710000US3610010,10010,31834,733,224,0.7036501853364328,0.7046972838265168
2020-04-28 13:58:21,8710000US3610010,10010,31834,763,225,0.7067914808066846,0.726895771816297
2020-04-29 12:58:45,8710000US3610010,10010,31834,785,226,0.7099327762769366,0.7240686058930703
2020-04-30 13:28:34,8710000US3610010,10010,31834,805,226,0.7099327762769366,0.7400892127913552
2020-05-01 12:58:28,8710000US3610010,10010,31834,833,228,0.7162153672174405,0.736110238529036
2020-04-01 12:35:56,8710000US3610011,10011,50984,487,222,0.4354307233641927,0.4354307233641927
2020-04-03 18:56:56,8710000US3610011,10011,50984,549,255,0.5001569119723835,0.4677938176682881
2020-04-04 18:32:26,8710000US3610011,10011,50984,576,267,0.5236937078299074,0.4864271143888279
2020-04-05 17:30:00,8710000US3610011,10011,50984,596,278,0.5452691040326376,0.5011376117997803
2020-04-07 18:35:58,8710000US3610011,10011,50984,640,308,0.6041110936764474,0.543307704377844
2020-04-08 18:03:33,8710000US3610011,10011,50984,660,316,0.6198022909147968,0.5586066216852346
2020-04-09 17:31:46,8710000US3610011,10011,50984,678,329,0.6453004864271145,0.5876353365761807
2020-04-10 17:41:39,8710000US3610011,10011,50984,695,341,0.6688372822846382,0.6345127883257492
2020-04-11 17:36:46,8710000US3610011,10011,50984,704,342,0.6707986819394319,0.6417699670484858
2020-04-12 18:22:47,8710000US3610011,10011,50984,731,355,0.6962968774517496,0.6508577854490297
2020-04-13 17:55:07,8710000US3610011,10011,50984,742,359,0.7041424760709242,0.6675296825147758
2020-04-14 17:13:18,8710000US3610011,10011,50984,755,365,0.7159108739996861,0.6835477796955908
2020-04-15 15:13:46,8710000US3610011,10011,50984,787,375,0.7355248705476227,0.6985851770490088
2020-04-16 14:28:26,8710000US3610011,10011,50984,798,380,0.7453318688215911,0.7113342748051675
2020-04-17 14:26:28,8710000US3610011,10011,50984,817,384,0.7531774674407657,0.7250640723887232
2020-04-18 13:48:04,8710000US3610011,10011,50984,834,390,0.7649458653695277,0.7365055703750195
2020-04-19 13:25:22,8710000US3610011,10011,50984,852,394,0.7727914639887024,0.747947068361316
2020-04-20 14:30:15,8710000US3610011,10011,50984,872,398,0.7806370626078769,0.758734766462681
2020-04-21 12:57:29,8710000US3610011,10011,50984,892,403,0.7904440608818453,0.7678879648517182
2020-04-22 14:28:25,8710000US3610011,10011,50984,894,404,0.7924054605366389,0.7802447826769182
2020-04-23 13:14:42,8710000US3610011,10011,50984,942,411,0.8061352581201945,0.7845598619174643
2020-04-24 14:28:13,8710000US3610011,10011,50984,983,422,0.8277106543229249,0.7994664992938961
2020-04-25 13:28:30,8710000US3610011,10011,50984,1025,427,0.8375176525968931,0.805808358177729
